client_id,age,income,years_employed,credit_score,debt_to_income,num_credit_cards,num_late_payments,has_mortgage,has_car_loan,savings_balance,checking_balance,region_risk_score,phone_calls_to_support_last_3m,active_loans,customer_tenure_years,default
961,28,23470,6,705,0.3250126726801347,3,14,1,0,14619,10257,0.20397417850971186,6,4,2,1
962,41,62981,39,623,0.3976636719299837,4,8,0,0,24168,2198,0.2986179835788254,10,2,5,0
963,62,108747,23,634,0.3366376146182695,0,12,1,1,26856,15082,0.5562116794059697,19,1,9,0
964,31,59106,9,661,0.15877728459266946,2,3,0,1,2205,18005,0.17823691587104198,17,2,6,0
965,67,72523,32,641,0.2113701876563663,0,5,0,1,26132,868,0.21270156771359972,2,2,11,0
966,49,98344,33,577,0.23855531449644435,7,10,0,0,37096,-2227,0.09604310155173605,7,3,10,0
967,50,122672,38,647,0.28187868913642317,6,2,0,1,12594,2471,0.37821931906703,4,3,10,1
968,36,55578,6,719,0.7878038255176737,2,1,0,0,20013,2067,0.26973565187037757,6,4,13,1
969,66,69579,25,576,0.4663427144448328,0,9,0,1,0,15752,0.5155577951061016,18,0,1,1
970,22,115551,39,623,0.1661637043995734,2,0,0,1,6544,-2247,0.20918402479550774,6,1,8,1
971,35,31945,32,553,0.376046836695144,7,14,1,0,24057,10197,0.7758092248961068,12,4,5,1
972,41,95689,9,715,0.04015243175224377,6,10,1,1,34332,14714,0.5118808005025607,16,0,11,0
973,44,44542,35,643,0.23140743743584472,5,10,1,1,11010,10734,0.8103086680794016,5,1,12,1
974,44,72561,16,590,0.1312157383269356,7,7,0,0,60040,8055,0.6901321898689222,9,3,9,1
975,28,63934,19,656,0.2675137005353276,1,9,0,0,24708,3864,0.19571957843520738,16,2,11,0
976,32,46049,22,565,0.29967217199907387,4,14,1,0,899,17942,0.6113207318680316,6,0,13,1
977,25,45422,30,577,0.3400562482135264,6,0,0,1,39307,3283,0.1354462393630732,13,0,8,0
978,49,76910,4,547,0.35901208976903765,0,3,1,1,1205,11637,0.2949624388664769,3,3,12,1
979,38,94888,21,575,0.025645209681262084,3,10,0,0,24926,3888,0.242100784239575,18,1,1,0
980,48,66756,32,745,0.06656572488141904,2,1,0,1,6061,-3000,0.49016562154509385,2,3,3,0
981,49,71752,21,598,0.2044756285352785,1,3,0,0,0,3112,0.5270199632910673,13,3,13,0
982,55,84279,10,682,0.2881740672159747,1,0,1,0,34432,3906,0.181744095422309,19,4,3,0
983,47,45709,2,591,0.21007457908156038,7,0,0,1,16103,3996,0.18317409770429863,2,2,0,0
984,52,88492,21,703,0.25824912584746174,4,6,0,0,45885,377,0.6227740549233354,9,0,13,0
985,49,90483,28,578,0.21044618308727134,0,9,0,1,4730,9380,0.5352653918899094,18,0,5,0
986,52,135090,21,652,0.2594466347497889,5,1,0,1,0,10159,0.7857186527872743,1,1,8,0
987,51,60597,39,653,0.23176141445821305,4,14,1,1,12805,2859,0.28123665337426074,6,0,11,1
988,36,58547,24,812,0.014439087411094466,3,11,1,1,63357,2800,0.3195629839171746,18,2,6,0
989,33,89224,20,694,0.5480493313173603,3,9,0,0,32508,-2354,0.2963997210464084,2,2,0,1
990,59,90477,2,608,0.15813342334279018,4,1,0,1,28308,6780,0.18183686278188438,19,1,10,0
991,37,56622,22,697,0.15950965453590782,7,7,0,0,28804,14645,0.3438164639372097,14,2,9,0
992,47,59920,6,799,0.5421000290435996,6,13,0,0,12727,14650,0.26063358943524695,4,4,4,1
993,30,83528,28,535,0.10809454864444185,3,3,1,1,60940,805,0.20232065086414752,4,1,9,0
994,42,49310,6,591,0.10332522028626992,1,8,1,1,26871,18938,0.4318071142729689,6,2,12,0
995,46,59736,36,633,0.3428501551726141,0,8,1,0,25464,2464,0.12419720959188836,10,4,14,1
996,51,72239,12,620,0.15779264584059854,1,10,1,1,34772,-2111,0.32589223165590087,19,2,7,0
997,46,94898,17,626,0.2631882805314802,1,13,1,0,901,-3000,0.4660209051658772,15,0,0,1
998,38,54885,5,558,0.24176046355045533,6,1,1,0,6809,-2533,0.875017602899034,0,0,13,0
999,68,23940,8,748,0.43936922609449786,4,0,1,0,16317,7336,0.2745371003157181,11,1,6,0
1000,46,22085,36,550,0.09390170321472913,0,1,1,0,34869,3197,0.09857149454483806,6,2,9,0
1001,60,38514,11,635,0.3993437616121464,7,4,1,1,529,575,0.5557087807809605,10,2,13,1
1002,57,37170,20,723,0.30059418646739244,1,5,1,1,18989,-931,0.2506267135333762,8,1,3,1
1003,48,66134,39,647,0.16038092280716015,5,13,0,0,16867,-2602,0.5882911069491447,11,4,0,1
1004,64,40277,24,581,0.013389279458759343,0,7,1,1,0,-1229,0.6893695234296284,15,2,14,1
1005,27,52431,1,555,0.09621750921397604,4,11,1,1,12366,12107,0.15603224002203062,4,2,2,1
1006,66,50647,14,633,0.030185441709644153,4,8,0,0,28133,17623,0.31108604701415515,7,1,6,0
1007,62,58987,15,597,0.3905337523234242,7,14,1,1,0,18056,0.7436792983282214,0,2,11,1
1008,45,103062,11,664,0.3152905984217941,4,4,1,0,41170,9809,0.2764452417889658,6,3,11,0
1009,56,86548,9,551,0.6312900098312939,3,10,0,1,27020,1554,0.4667131892805952,19,4,2,1
1010,46,70403,20,706,0.26518900197425427,4,4,1,1,25190,325,0.4121908313303302,14,4,3,0
1011,34,58474,15,658,0.09917360528949506,5,3,1,1,20122,10292,0.001148053263961154,13,0,10,0
1012,60,59169,11,663,0.30577228451814675,3,14,0,1,3615,3275,0.5024660877941935,16,0,6,1
1013,33,78193,16,750,0.28857049284138314,5,0,0,1,10254,7883,0.43654469136896,11,4,7,0
1014,36,84604,13,619,0.3504846718780336,4,4,0,0,25427,18513,0.5357143657203349,1,1,11,0
1015,46,47309,9,599,0.25092514836808805,7,5,0,0,10225,6517,0.323351248987618,13,0,12,0
1016,62,70912,18,611,0.42474592432267405,1,2,0,0,22831,20944,0.382491524324037,2,3,10,0
1017,39,19209,37,636,0.17938409228763855,5,11,1,0,6516,-2888,0.7851852218226858,3,4,2,1
1018,45,75292,20,643,0.3073200653475032,6,5,0,0,26771,8131,0.0427258360254204,13,3,14,0
1019,23,89053,23,591,0.18529558320212808,5,6,1,0,27891,7196,0.7305169140986828,18,0,8,0
1020,26,62998,39,508,0.23251806566150193,7,4,0,1,0,-1888,0.22675050166902075,6,1,11,1
1021,23,115413,24,610,0.19028710488116116,3,13,1,1,21009,10611,0.26716165948458437,6,1,9,0
1022,24,47969,8,675,0.29905306894469075,4,6,0,1,0,15715,0.4161006632284051,13,1,4,0
1023,63,75436,15,659,0.329538808361913,1,11,0,1,0,20418,0.6376185211974427,6,3,9,1
1024,62,69104,19,733,0.35139426038818383,2,9,1,0,11091,7879,0.3255817487643885,3,3,12,1
1025,61,67492,18,786,0.161252093384042,1,14,1,1,61953,-3000,0.08576013403537418,4,1,12,0
1026,23,67141,5,703,0.26173863743905396,6,9,0,1,31630,8338,0.7421586481182607,16,2,13,0
1027,24,72677,4,746,0.20308468122144582,6,14,0,0,40881,10193,0.5201328479658763,12,2,0,0
1028,34,91198,13,703,0.1210813043503741,1,10,0,1,29126,3353,0.47507061257742894,6,1,14,0
1029,48,104443,36,769,0.15268541857435186,6,0,1,1,23081,6505,0.2160106121415893,19,0,4,0
1030,37,69943,28,779,0.32735014341100516,2,2,1,1,33430,1616,0.10498304495699654,6,0,13,0
1031,44,90382,33,716,0.5259937226409407,5,11,1,0,10406,4064,0.6590908692037468,13,4,7,1
1032,29,52455,6,699,0.12246395652453146,7,0,0,0,27057,12122,0.15614225626196523,3,3,10,0
1033,56,89148,16,635,0.21288253465278492,6,2,1,0,37656,14723,0.5693368340582868,18,4,11,1
1034,36,50950,23,647,0.500110462214668,1,11,1,0,30491,-3000,0.3804264605146365,4,1,11,1
1035,24,97266,17,626,0.10366274822114274,1,5,0,1,38641,1420,0.3657206605822476,8,1,4,0
1036,57,125266,16,693,0.16454178125168,0,3,1,0,22739,-3000,0.259665347603212,11,2,9,0
1037,65,66947,14,599,0.31578743713759744,6,2,1,0,45381,17868,0.46505197125869696,10,3,8,0
1038,21,15186,2,636,0.3097567930482001,4,4,1,0,16876,11095,0.26736406000470625,11,3,4,1
1039,42,56298,34,485,0.6760026391949023,1,12,0,1,51765,-3000,0.3703788779293707,15,2,0,1
1040,61,100796,37,770,0.24506790969087278,4,6,0,1,28604,4548,0.3897410134702153,16,2,12,0
1041,55,83826,3,634,0.26967699610944806,4,14,0,1,14240,3015,0.6744675338802439,6,2,6,1
1042,62,76222,16,681,0.26789646766888037,4,10,0,1,2313,-291,0.5126990982127569,12,1,3,0
1043,41,95216,20,752,0.2912858401463532,5,4,1,0,7880,12253,0.1212947303006573,11,0,5,0
1044,39,82111,31,671,0.04341420074478903,1,2,1,0,5609,12093,0.6822190672595496,8,1,6,0
1045,55,100443,39,751,0.29677732584769567,3,14,1,1,18669,6886,0.5655632083882278,10,1,14,0
1046,28,92985,16,563,0.2505334908072838,5,13,0,1,890,508,0.7660989537238436,16,3,5,1
1047,32,108042,29,817,0.5233982121149523,7,1,1,1,39391,567,0.1926827311647083,13,4,1,1
1048,50,78969,37,726,0.16986513707320217,1,4,0,1,21660,5307,0.10323977441853656,0,4,2,0
1049,53,92631,33,664,0.1903061825136388,4,11,1,0,21052,1800,0.2587973318215327,1,1,13,0
1050,26,62321,11,749,0.38765384718216456,7,14,0,1,2519,4959,0.4739746997979482,14,4,11,0
1051,45,54963,32,568,0.41304146497297994,4,13,1,1,8464,8906,0.11129190309401128,10,4,0,1
1052,38,112669,16,629,0.5236949078773261,1,4,1,0,0,-3000,0.224395323811481,10,4,7,0
1053,45,75405,0,751,0.7242763489663678,4,13,0,1,44267,-307,0.45816792598467065,16,0,4,1
1054,67,90122,30,519,0.3698651900068509,0,10,1,1,0,4764,0.0266001677483161,4,3,7,1
1055,24,73093,33,689,0.11796468294879497,3,6,1,1,0,15957,0.33697011691157064,5,1,9,0
1056,69,55337,13,687,0.2685862913040981,4,5,1,1,41197,10917,0.4959788013525758,12,4,7,1
1057,43,70274,18,787,0.07675713797630314,0,12,1,0,25813,4974,0.4329674880807473,15,1,7,0
1058,58,105899,14,539,0.07395817879118001,1,12,1,1,21811,7816,0.22207604137057319,19,1,10,1
1059,41,83881,4,762,0.5287320580570352,7,13,1,0,25104,4289,0.48610590987921726,18,1,10,1
1060,36,27213,39,610,0.14986777148932837,5,6,0,1,34308,12540,0.054184750791876374,6,4,2,0
1061,58,64618,0,618,0.3068328453671632,3,4,0,0,21498,8036,0.7946824982939766,3,2,10,0
1062,54,114557,22,564,0.28213741284415844,1,13,1,1,0,13951,0.2150285368265666,12,2,7,0
1063,28,64655,0,573,0.35000927686874217,0,4,0,0,30997,-3000,0.09108808217303478,3,4,6,1
1064,55,24988,27,678,0.22386928631413194,3,11,1,0,26335,-643,0.44884407943429105,8,2,3,0
1065,57,117326,36,572,0.23312733514402306,4,7,1,1,37573,6921,0.6955441008129912,6,3,8,1
1066,40,87059,25,701,0.5103502696833694,1,8,0,1,1263,8454,0.5666737954857628,7,0,14,0
1067,66,68249,24,603,0.5383586775892997,6,3,0,1,9059,21802,0.30336299018943047,17,1,6,1
1068,52,60714,33,565,0.2903425917987334,3,3,0,0,25881,-3000,0.8104461967142249,6,2,0,1
1069,37,97058,38,613,0.16349648518790544,0,9,0,1,5832,4768,0.33885877888217586,17,2,3,0
1070,21,56450,34,673,0.31346545988084684,1,3,0,1,0,4454,0.7915381387395223,4,1,13,1
1071,54,98706,9,630,0.09806649600430303,6,10,1,1,22959,6664,0.24693673031589944,5,4,12,1
1072,31,83554,22,652,0.32536947335752436,2,14,1,0,33425,17132,0.7998818794743657,4,1,0,0
1073,58,76117,32,698,0.5531202617668072,2,1,1,0,18066,11133,0.47706613822016464,14,2,12,1
1074,46,73637,11,725,0.21698680184121738,1,13,0,0,28222,-3000,0.8867722756412986,15,2,1,0
1075,43,65625,27,628,0.6626311631228375,6,2,1,0,26050,15736,0.33838959869245344,0,1,4,1
1076,29,96141,0,576,0.2877519377213056,6,2,0,1,20157,15541,0.42924064684067975,6,4,13,1
1077,55,48366,35,655,0.38734048871242943,1,12,1,0,22039,6841,0.2638318022127059,18,0,9,1
1078,29,29451,24,682,0.4224415081869711,5,3,1,1,40237,-3000,0.3579409130916576,10,4,9,0
1079,41,85361,29,547,0.2588816742899355,3,9,0,1,5536,3938,0.04494220860314054,3,2,3,0
1080,61,85780,33,587,0.09102700194312113,1,1,1,1,31595,8281,0.14610461014289366,4,1,4,0
1081,66,82006,8,599,0.22389133264646213,6,1,1,0,2286,11975,0.26822634402931667,9,1,1,0
1082,69,80193,18,635,0.3176633428173961,0,3,0,1,8078,-3000,0.2855087295715753,4,3,8,0
1083,67,61986,34,596,0.5378690276018012,6,7,0,0,37938,-383,0.4696362242565435,8,2,7,1
1084,48,89687,6,699,0.19765671934395637,0,4,1,1,1852,12686,0.3815053983155246,11,2,2,0
1085,30,68861,32,537,0.31080987002957816,2,3,0,1,16376,15512,0.05747607176324828,9,1,4,0
1086,62,57822,11,539,0.4839243141789551,1,12,1,1,55420,8013,0.2245753499110217,11,1,0,1
1087,60,62202,23,626,0.25052088323952726,1,2,0,1,35383,13039,0.11424004346070521,1,1,0,0
1088,69,120515,20,637,0.6027055473606693,3,1,0,0,8942,8186,0.34609938686223973,10,4,0,1
1089,52,26625,27,548,0.1994123421772935,6,1,1,0,11512,11741,0.12689176908402958,1,4,4,0
1090,27,82494,33,607,0.07598994398127672,3,13,1,1,17448,6015,0.10722054486004212,13,0,4,0
1091,45,28022,13,621,0.2868153649148439,4,7,1,1,39679,8359,0.16984612409029617,10,0,2,0
1092,42,67294,6,622,0.14938553914911817,7,14,1,1,4975,-3000,0.5130845358854448,12,4,2,1
1093,62,59159,16,660,0.1275190322041304,3,12,1,1,4067,10054,0.615291809137933,6,1,14,0
1094,40,17874,24,603,0.29017399655932447,6,4,1,0,30700,-3000,0.36683149038544777,4,1,6,0
1095,37,79725,30,753,0.24243347825161396,3,11,1,0,0,10047,0.7658978328583076,13,1,7,0
1096,24,60499,30,684,0.6014712524474963,0,6,1,0,6333,1927,0.14796153390337305,1,4,13,1
1097,61,17519,13,593,0.11003897435344119,2,8,0,0,18723,7589,0.7626459590582688,9,1,14,0
1098,58,90989,37,656,0.12780660626110243,1,7,1,0,19492,-1669,0.18202954124260934,5,3,5,0
1099,23,105875,3,658,0.4573434855779476,7,11,1,1,0,1474,0.19786853652657932,7,2,11,1
1100,42,107253,4,735,0.09173105949618608,0,3,1,1,25306,7575,0.347708115749804,8,2,5,0
1101,44,78973,0,607,0.3304622431747795,6,0,0,0,28306,10280,0.4013073709075793,9,1,4,0
1102,43,71151,37,703,0.10024286350232157,1,10,1,1,10062,12656,0.12273416455839978,4,0,1,0
1103,66,103203,7,652,0.4423558569430657,1,14,0,0,44911,-3000,0.33525242693597496,2,0,5,1
1104,28,112059,24,754,0.20074287124554305,4,8,0,0,25094,-3000,0.48977044678642323,9,0,14,0
1105,36,98339,32,740,0.19490918505240296,0,1,0,0,4927,-1827,0.7887382081269955,5,1,2,0
1106,29,46461,30,663,0.2083285222732318,0,1,0,0,44311,-2459,0.6770042208075158,0,0,2,0
1107,32,75033,37,631,0.2513636761060478,6,8,1,1,12150,15967,0.30130773003579353,17,1,3,1
1108,65,80987,2,685,0.08210479097259525,0,13,1,0,22683,14381,0.39075604759450316,9,3,5,0
1109,67,24759,16,637,0.1670389716606415,4,9,0,0,12698,-1976,0.6631711297828795,1,0,5,0
1110,23,81734,20,767,0.061915704100637646,0,4,1,0,29362,16972,0.47830690623638844,7,3,14,0
1111,51,126824,27,655,0.10649354702796268,0,9,1,1,12777,13963,0.2584572492588972,2,2,13,0
1112,32,85998,24,621,0.20909689550329968,5,2,0,0,13687,-3000,0.3543556045365184,19,1,6,0
1113,30,106835,22,617,0.21326781941017114,3,7,1,0,17600,-2211,0.7096945337948675,9,1,13,0
1114,35,74572,12,565,0.5638655359195174,0,14,0,1,12470,-3000,0.24436025870946537,17,1,5,1
1115,30,68169,4,688,0.09159116969506483,5,9,1,0,36077,4393,0.6820380090854081,6,1,5,1
1116,45,79531,17,592,0.5756369476846198,7,1,0,1,1133,5121,0.5110352602038836,19,1,10,1
1117,69,49604,10,726,0.2854023625482064,4,3,1,0,19442,5108,0.16716343240661755,18,2,13,0
1118,49,45905,22,559,0.46317459326358745,3,0,0,1,21341,-3000,0.3308648392547138,13,3,0,1
1119,56,101657,31,658,0.25869624899603366,6,6,1,0,18130,-3000,0.6728017799693156,8,3,8,1
1120,45,104308,22,730,0.5124265643807335,2,3,0,1,34524,6821,0.5766496071364243,19,1,4,0
1121,21,45222,23,499,0.4238805354720642,4,14,0,0,0,9355,0.41464724881526055,11,1,5,1
1122,25,94199,1,791,0.20703468391441118,3,4,1,1,28518,-3000,0.3281024915675072,3,3,8,0
1123,34,67826,25,620,0.07533473007870739,5,0,1,1,1325,-3000,0.5168152597549742,1,3,7,1
1124,32,78495,17,659,0.045001011000035576,4,6,0,1,12368,12156,0.07238645122997457,10,3,14,0
1125,62,81505,4,690,0.28563442794737154,3,11,0,0,0,-3000,0.6790880749312678,4,3,6,1
1126,62,94858,8,700,0.1844177212083073,3,10,1,1,15018,4897,0.7298427564820635,14,1,14,0
1127,62,72067,31,669,0.360446553215484,2,14,0,1,11326,-3000,0.3493039447310767,10,3,10,1
1128,52,105254,36,719,0.6065463528288327,3,5,1,1,44574,10820,0.5263676766766183,9,1,9,1
1129,48,77735,20,686,0.3668148058396769,0,7,1,0,23620,-3000,0.188167562249993,5,2,8,0
1130,52,85604,39,773,0.11077707885254409,2,8,1,1,26596,2868,0.6046194668156328,4,2,5,0
1131,40,49168,7,686,0.15432117466279938,0,0,0,0,3387,11582,0.16198395601676485,4,3,8,0
1132,53,123966,11,787,0.2705181676887183,2,0,1,0,31101,9270,0.46723553543676644,13,4,8,0
1133,59,81745,37,713,0.48490976529630275,2,11,0,0,44573,1751,0.18921990778877776,15,2,1,1
1134,58,87824,7,523,0.27086397581341276,0,5,0,0,33048,109,0.6016624108906706,19,0,14,0
1135,51,29795,26,832,0.45279648197288624,2,10,0,1,319,3369,0.6725931003234777,13,0,13,0
1136,23,49432,8,609,0.09884083288568694,5,14,1,1,13037,-3000,0.25008535196781756,10,1,10,0
1137,56,100947,13,754,0.17173359919003953,7,3,0,0,21627,4299,0.5900746471876528,13,2,10,0
1138,38,77172,19,651,0.5041775232171546,4,11,1,1,11342,4419,0.23864482995990763,4,2,2,1
1139,57,22155,14,724,0.19285452086060095,5,3,1,1,57994,2074,0.17724911214060943,17,1,8,0
1140,47,95957,34,601,0.30617825485211586,5,11,0,1,12765,12002,0.5424556966912528,0,1,14,0
1141,64,56405,38,693,0.49566757507794335,7,2,1,1,19349,-2493,0.5041689253727533,18,3,1,1
1142,37,105282,20,632,0.1596262024549514,7,4,1,0,10996,-3000,0.30618489453331527,2,1,13,0
1143,66,67804,21,760,0.2079484828459772,0,7,0,0,23475,1322,0.23879809428788792,18,0,5,0
1144,62,75117,2,680,0.12219107932065967,3,7,1,1,40735,5867,0.1882924294150618,15,2,3,0
1145,37,99473,9,715,0.2676446349208155,7,0,0,1,21722,4252,0.5530088905093542,8,3,13,0
1146,44,47562,1,498,0.17686963124112146,7,12,1,1,16714,3941,0.6386211517743219,9,0,9,0
1147,47,45178,34,644,0.4218756906138857,4,0,0,1,3891,-2884,0.4245627095855505,5,0,12,0
1148,58,65087,9,678,0.3078096231392809,3,13,0,1,38132,-1877,0.27533435964445035,4,3,13,0
1149,54,90679,13,665,0.26802681269974854,0,3,0,0,17844,1581,0.30762664008805024,6,0,0,0
1150,62,36728,33,717,0.21944689194334735,3,10,0,0,17199,1029,0.2418993136630179,17,4,3,0
1151,39,28299,28,624,0.08284120292082507,4,10,0,0,0,12686,0.34637647909683916,5,1,3,0
1152,45,90593,24,653,0.41223225617662823,5,6,1,0,18091,6847,0.5508616733236598,8,4,13,1
1153,42,54925,1,732,0.30375548576517003,4,8,1,1,13983,1272,0.30748890943723134,13,0,7,0
1154,65,60194,22,490,0.2091399786040403,1,1,0,0,0,12665,0.3481025138552246,15,2,2,1
1155,35,23579,22,691,0.32186841558357104,7,13,1,1,34844,8123,0.26632623560836605,6,2,10,1
1156,49,53025,12,626,0.14266830273626077,1,1,0,1,11971,-3000,0.052784654158141917,16,1,5,0
1157,26,69810,29,586,0.31591216479138834,3,9,0,0,48433,-3000,0.2719034504355452,3,1,8,0
1158,62,93259,37,673,0.4883246996783217,4,0,1,0,41216,-3000,0.7927390965016039,14,1,14,0
1159,39,50719,10,735,0.27338371779715537,2,11,0,1,9201,9164,0.1728229497828693,2,0,4,0
1160,37,111434,13,722,0.21345776918260814,0,5,1,1,40539,11240,0.41208749144739465,19,1,14,1
1161,49,52886,12,640,0.2288124136983976,4,7,0,0,44158,-3000,0.25689310202877447,1,1,11,0
1162,45,52922,33,711,0.52004499380823,1,0,0,0,11614,9610,0.383887711683301,17,2,0,0
1163,62,108433,3,710,0.15751520344471243,7,3,1,1,4510,9345,0.11715846209793794,15,1,5,0
1164,47,75286,35,643,0.22039424949122338,6,6,0,1,0,14765,0.4073951547198182,2,0,12,0
1165,46,56199,31,601,0.2697092908931367,3,10,0,1,25706,11652,0.6569735690747942,15,3,12,1
1166,26,66121,19,605,0.055075883388296706,3,8,1,0,5400,14463,0.2026902418170802,6,1,10,0
1167,22,103826,23,708,0.22815626711167622,7,3,1,0,26157,8418,0.33808044111062957,19,0,10,0
1168,40,106655,35,647,0.49324178107137956,0,8,1,1,11482,8184,0.4097128937468149,19,0,13,1
1169,69,49580,30,576,0.058693319426531096,3,3,1,0,8304,2639,0.168044159073899,18,2,2,0
1170,65,68939,11,532,0.1519110450798115,0,8,0,1,11577,10741,0.16655899912312877,13,1,6,0
1171,51,72253,2,708,0.17025196308459448,1,8,1,1,502,-3000,0.191614323173793,17,4,5,0
1172,51,45343,26,611,0.13222162081554606,7,3,1,1,11570,4029,0.37733775774181116,8,3,14,1
1173,40,68607,5,673,0.1265990307260882,0,3,1,1,8950,8779,0.12170389397894209,1,1,11,0
1174,29,70133,3,736,0.1814958287787642,7,7,0,1,19787,14857,0.7177783024419849,17,4,11,1
1175,21,98505,39,558,0.509706846642888,6,8,1,1,21563,1654,0.49776999236016495,0,3,1,1
1176,37,100185,18,646,0.11059306682104764,5,14,1,0,3932,11766,0.6442071740505694,12,3,11,0
1177,36,61769,26,638,0.11442476070224526,5,7,1,0,36512,3619,0.6225786514919153,10,0,12,0
1178,30,64651,8,676,0.1636381882792197,1,6,1,0,17606,11909,0.2246073517077846,7,1,6,0
1179,33,86607,4,736,0.6168401061338583,0,7,0,1,42536,-609,0.5384702274753256,14,3,12,1
1180,22,55370,2,556,0.33566907711153376,2,13,1,0,23616,10081,0.3914723972351754,5,2,5,1
1181,50,84716,14,689,0.31021856020754907,6,4,1,1,21036,4332,0.41197773070283145,18,4,9,1
1182,66,67802,0,722,0.49274453698995757,2,5,1,1,12635,-3000,0.40378719134381985,17,3,3,1
1183,54,45765,16,636,0.17821091548109383,1,5,1,0,29222,3926,0.5225997376631485,18,0,7,0
1184,42,46079,12,640,0.22420128589997346,6,9,0,1,20503,14251,0.7865559945260101,16,4,0,1
1185,41,106176,21,679,0.0433105888082832,5,10,0,0,32876,-2134,0.712619682754406,16,4,1,0
1186,36,66089,23,674,0.2736989574803311,4,7,0,0,44069,-3000,0.12151215547070554,18,3,13,0
1187,27,111008,12,690,0.24152976441601995,3,3,1,1,9097,7791,0.3944226109351266,18,3,10,1
1188,50,57159,18,689,0.4269805005606506,6,10,1,1,29201,-3000,0.5901747918228734,15,0,8,1
1189,48,77280,3,581,0.11775465192984924,5,4,1,1,28776,15943,0.4333290791410927,15,3,6,1
1190,21,129816,12,719,0.5928979143451237,2,13,0,0,26871,15767,0.21534647848771296,3,3,8,1
1191,41,43565,39,731,0.630365327357777,1,9,0,1,13502,12267,0.5767209551757772,3,0,10,1
1192,34,22554,39,663,0.18808117131422317,6,6,1,0,13805,4921,0.5799050319704766,7,0,5,0
1193,29,102164,19,545,0.0648500340667907,1,3,0,1,11241,16652,0.6654749398839513,7,2,4,0
1194,55,49329,37,641,0.2202337103291233,3,11,0,0,10944,14418,0.3479683044709051,6,1,11,0
1195,46,69482,20,663,0.4566045693186454,7,9,0,1,7398,1270,0.7278963494069712,5,2,8,1
1196,52,55352,5,569,0.5374756258501461,3,13,0,1,18432,15071,0.34342990074180796,5,4,6,1
1197,55,76704,34,624,0.48259847592809957,6,10,1,0,8632,-1381,0.22779376134895438,11,3,6,1
1198,69,46236,16,551,0.5242788242692707,3,11,1,0,26534,3620,0.8835755718589412,15,4,12,1
1199,60,65501,24,692,0.10753076875998178,5,1,1,0,20854,-3000,0.3909081161055391,16,0,7,0
1200,51,81245,25,661,0.08088807830656776,4,0,0,1,22536,6021,0.044430934239028365,2,1,1,0
1201,64,44792,12,534,0.13301000448451394,2,9,1,1,15897,2938,0.2124059768444372,10,4,12,1
1202,44,52497,29,674,0.42869213425948055,7,0,1,1,21033,1834,0.298288395498371,9,3,3,1
1203,69,61315,20,646,0.4568720712344079,3,13,0,0,16290,3840,0.4340640142286999,15,1,1,1
1204,58,34279,14,686,0.42242886748609043,3,13,0,1,31693,943,0.2999913364586168,17,1,4,1
1205,52,59435,11,622,0.2689008356815717,5,8,1,0,13364,5291,0.5737748162962312,6,3,1,1
